date,equity,position,mean_pred,spy_neighbors,regime,knn_long,gated
2020-05-14,1.0426012800471078,0,0.0,0,-0.0407199181114078,False,False
2020-05-15,1.0426012800471078,0,-0.0015099257392710008,10,-0.03620292034854726,False,False
2020-05-18,1.0426012800471078,0,0.0005122198297227599,5,-0.006923860813722175,True,True
2020-05-19,1.0426012800471078,0,-0.0027015876227826753,10,-0.017186727560486673,False,False
2020-05-20,1.0426012800471078,0,-0.006211673789535332,10,-0.0007841417589425946,False,False
2020-05-21,1.0426012800471078,0,-0.0006415035377504097,10,-0.007873924820442083,False,False
2020-05-22,1.0426012800471078,0,0.0011323053590925447,10,-0.00618849529521962,True,True
2020-05-26,1.0426012800471078,0,-0.005080249350898747,10,0.005887589336532791,False,False
2020-05-27,1.0426012800471078,0,-0.0035855081947031133,10,0.020573549152553595,False,False
2020-05-28,1.0471313453454516,1,0.002012801484543747,10,0.018360643495268787,True,False
2020-05-29,1.047026632210917,0,-0.003962141196192448,10,0.02261875343418942,False,False
2020-06-01,1.0555552596314828,1,0.00273594986386394,10,0.02630387980436884,True,False
2020-06-02,1.0695099568429465,1,0.0015796086943837828,10,0.03431973947993018,True,False
2020-06-03,1.0694030058472621,0,-5.157545109479855e-06,10,0.04759671180497954,False,False
2020-06-04,1.096356372149942,1,0.0025995302696784073,10,0.04443333095670258,True,False
2020-06-05,1.096246736512727,0,-0.0020213168758290933,10,0.07059703287486803,False,False
2020-06-08,1.08793286014174,1,0.0036389839137518365,10,0.0828987590788513,True,False
2020-06-09,1.081845431530457,1,0.005192482454662884,10,0.07423193706129946,True,False
2020-06-10,1.017608093893335,1,0.0013045447042053127,10,0.06754985485500205,True,False
2020-06-11,1.0175063330839456,0,-0.00595469106896056,10,0.005720426340232702,False,False
2020-06-12,1.0175063330839456,0,-0.005441543145423555,4,0.017394968487217027,False,False
2020-06-15,1.0368015881771397,1,0.007190841433481587,10,0.026505571489419146,True,False
2020-06-16,1.0324856674191218,1,0.006855574810733955,10,0.04582952434564941,True,False
2020-06-17,1.03288306750932,1,0.004639729681430271,10,0.04107329692476766,True,False
2020-06-18,1.0269632679871328,1,0.0039030778870544403,10,0.0410311202828054,True,False
2020-06-19,1.033530395406653,1,0.0016199483615115362,10,0.03472851445828841,True,False
2020-06-22,1.0334270423671124,0,-0.0018207278755724588,10,0.04104141313859137,False,False
2020-06-23,1.0066231154935044,1,0.005406757671070217,10,0.04548662132365247,True,False
2020-06-24,1.0173570965689,1,0.0008693279491923001,10,0.01861769583189173,True,False
2020-06-25,0.9929019536976952,1,0.003571692561907547,10,0.02927816652071224,True,False
2020-06-26,1.0073886209120162,1,0.01801429143428379,10,0.0047359674104616835,True,False
2020-06-29,1.0202112492284352,1,0.0018804950077407235,10,0.019348019613562886,True,False
2020-06-30,1.027332254041871,1,0.005990978364342236,10,0.0321783591233192,True,False
2020-07-01,1.0272295208164668,0,-0.0015752470321710454,10,0.0391257542042111,False,False
2020-07-02,1.042861486495778,1,0.004073244114604258,10,0.044547861942712264,True,False
2020-07-06,1.0320498928438617,1,0.0031099063995772445,10,0.06028521951964747,True,False
2020-07-07,1.0319466878545773,0,-0.0017633829496187304,10,0.04902364169854605,False,False
2020-07-08,1.025952537002936,1,0.001824517260481251,10,0.056651826889397135,True,False
2020-07-09,1.0363747490871558,1,0.0048983543900143365,10,0.050273911045963245,True,False
2020-07-10,1.0273619791666828,1,0.004724106009332818,10,0.06053394720691229,True,False
2020-07-13,1.0405902777402949,1,0.0023349605855102597,10,0.05097032682316322,True,False
2020-07-14,1.0404862187125208,0,-0.000933508818134765,10,0.06412142756333204,False,False
2020-07-15,1.0404862187125208,0,-4.922438806111984e-05,10,0.07334413057160384,False,False
2020-07-16,1.043393814439216,1,0.002757269133894269,10,0.06930150347109484,True,False
2020-07-17,1.0517921677913271,1,0.00147022328062274,10,0.0718137845437973,True,False
2020-07-20,1.0540276755002604,1,0.0023328367283884433,10,0.0797455931728446,True,False
2020-07-21,1.0600100754529889,1,0.005486633246992856,10,0.08134167548406361,True,False
2020-07-22,1.0472863430729926,1,0.003835389775899323,10,0.08682871104323833,True,False
2020-07-23,1.0471816144386854,0,-0.002406773148913466,10,0.07324922309106077,False,False
2020-07-24,1.0471816144386854,0,-0.0027483842491548673,10,0.06568755107751695,False,False
2020-07-27,1.0404145465516612,1,0.0034355549508807925,10,0.07281188555891703,True,False
2020-07-28,1.0531321907701123,1,0.0037022353662779393,10,0.065435606700616,True,False
2020-07-29,1.0530268775510354,0,-0.0003454326790938822,10,0.07794367925195934,False,False
2020-07-30,1.0530268775510354,0,-0.0012416327077888311,10,0.07351984174052062,False,False
2020-07-31,1.0602165654943094,1,0.0021990156580759647,10,0.08142721841833082,True,False
2020-08-03,1.0643036105056791,1,0.0011467379006145251,10,0.0883171124066776,True,False
2020-08-04,1.0641971801446286,0,0.0003037889157714524,10,0.0918829918414323,False,False
2020-08-05,1.0711793609570421,1,0.001367797253482017,10,0.09796365184119774,True,False
2020-08-06,1.071948244712051,1,0.0028688258163336753,10,0.10459289937604511,True,False
2020-08-07,1.0751475031153517,1,0.0009454860180563074,10,0.10465505426101276,True,False
2020-08-10,1.0750399883650401,0,-0.0004453069692974765,10,0.10722202346947103,False,False
2020-08-11,1.0750399883650401,0,-4.3515940502913965e-05,10,0.09741363773536758,False,False
2020-08-12,1.0750399883650401,0,-0.002021004648586189,10,0.11197376542582874,False,False
2020-08-13,1.0750399883650401,0,-0.0022812272226738093,10,0.1092668646597331,False,False
2020-08-14,1.0750399883650401,0,-0.00027501355408361406,10,0.1086028976019274,False,False
2020-08-17,1.0750399883650401,0,0.00018090302888458255,10,0.11142335719482221,False,False
2020-08-18,1.0750399883650401,0,-0.0014390219830061391,10,0.11309465672004956,False,False
2020-08-19,1.0750399883650401,0,4.1126035887550926e-05,10,0.10781009986419642,False,False
2020-08-20,1.0750399883650401,0,-0.0002850771147433484,10,0.11061106165078649,False,False
2020-08-21,1.0750399883650401,0,-0.0003505756796221782,10,0.1138729812731854,False,False
2020-08-24,1.0750399883650401,0,-0.0002767751997788892,10,0.12441428773023254,False,False
2020-08-25,1.0750399883650401,0,-0.001646981484967025,10,0.12759845142106824,False,False
2020-08-26,1.0750399883650401,0,0.00042779769955298975,10,0.13809639112673386,False,False
2020-08-27,1.0818538632483796,1,0.0020965165872805615,10,0.13975223332001857,True,False
2020-08-28,1.0779277509488583,1,0.0012509969652857223,10,0.14624773631506355,True,False
2020-08-31,1.0880327212384384,1,0.001714490048533346,10,0.14125850894728112,True,False
2020-09-01,1.1036573082017704,1,0.0013377085699625368,10,0.15111037061385663,True,False
2020-09-02,1.1035469424709503,0,-0.0003486440230563659,10,0.16679630899089254,False,False
2020-09-03,1.1035469424709503,0,-0.006859822177899133,10,0.12594280732916222,False,False
2020-09-04,1.1035469424709503,0,-0.008282714881651465,10,0.1161069602418311,False,False
2020-09-08,1.1035469424709503,0,-0.004388555381097436,10,0.08513247484782496,False,False
2020-09-09,1.1035469424709503,0,-0.0026925496739805153,10,0.10594493526478241,False,False
2020-09-10,1.1035469424709503,0,-0.004840958805184137,10,0.08625396098804604,False,False
2020-09-11,1.1035469424709503,0,-0.0034602140651581515,10,0.08635785842332433,False,False
2020-09-14,1.1035469424709503,0,-0.0028850131417822666,10,0.10014587419768647,False,False
2020-09-15,1.0990486915809539,1,0.0015349000283443992,10,0.10517565761921341,True,False
2020-09-16,1.0989387867117957,0,-0.0004735463177153676,10,0.10026698509600575,False,False
2020-09-17,1.0989387867117957,0,0.0002378780813639736,10,0.09007844020059844,False,False
2020-09-18,1.0865310652593871,1,0.003112460533704553,10,0.07705520743629236,True,False
2020-09-21,1.097541007021929,1,0.0026359844063066793,10,0.06469685269356712,True,False
2020-09-22,1.0717880288556563,1,0.006257148471519702,10,0.07511679914123741,True,False
2020-09-23,1.0746410004927387,1,0.0110354745726438,10,0.04994880582395164,True,False
2020-09-24,1.091875788050035,1,0.003715178413211717,10,0.05248064838102462,True,False
2020-09-25,1.0917666004712299,0,-0.0020648295950560502,10,0.06912831683161792,False,False
2020-09-28,1.0917666004712299,0,-0.0014963581373420355,10,0.08643105183455843,False,False
2020-09-29,1.0999030640346403,1,0.00693413117589321,10,0.08014115471260708,True,False
2020-09-30,1.0997930737282369,0,-0.001912200710435652,10,0.08791368681600085,False,False
2020-10-01,1.0997930737282369,0,-0.00329856501703647,10,0.09447875088465668,False,False
2020-10-02,1.0997930737282369,0,-0.004393373521717337,10,0.08372912453163685,False,False
2020-10-05,1.0839375876704935,1,0.001266114611404312,10,0.10247803395051483,True,False
2020-10-06,1.1026429117218874,1,0.0020770021203816214,10,0.08645036551141533,True,False
2020-10-07,1.1025326474307153,0,-0.0007758446349321879,10,0.10492148707838923,False,False
2020-10-08,1.1122233272027147,1,0.003667384445719435,10,0.11422452626760986,True,False
2020-10-09,1.1299740277269017,1,0.0010096904794425043,10,0.12362528266260267,True,False
2020-10-12,1.129861030324129,0,-0.0004146223791136272,10,0.14107232058652283,False,False
2020-10-13,1.122627095984156,1,0.006061166218543868,10,0.13304128209837354,True,False
2020-10-14,1.1212388477263475,1,0.0025355751282092774,10,0.1253504227785862,True,False
2020-10-15,1.120561253783032,1,0.0034387232999899984,10,0.12341111064483408,True,False
2020-10-16,1.1204491976576538,0,-0.005231728647231737,10,0.12224233078577873,False,False
2020-10-19,1.124816037715222,1,0.005830350105297111,10,0.10474911788915289,True,False
2020-10-20,1.1226844779625353,1,0.002670569122074795,10,0.108739046022472,True,False
2020-10-21,1.1288263425433482,1,0.0050738140096971305,10,0.10620121859306082,True,False
2020-10-22,1.1326519278880443,1,0.002525024130927633,10,0.11182540233327223,True,False
2020-10-23,1.111524914175924,1,0.0017849575588051003,10,0.11517248708746863,True,False
2020-10-26,1.1114137616845063,0,-0.0069841794369415846,10,0.09424161151875396,False,False
2020-10-27,1.1114137616845063,0,0.00025818380353106465,10,0.0902073459620446,False,False
2020-10-28,1.1225402796943884,1,0.0019382024518707296,10,0.052880135909398496,True,False
2020-10-29,1.122428025666419,0,-0.00036452305386704966,10,0.0634707747240169,False,False
2020-10-30,1.122428025666419,0,-0.006006836097637702,10,0.05237902833920851,False,False
2020-11-02,1.122428025666419,0,0.0004244197610563383,10,0.06412403722501672,False,False
2020-11-03,1.122428025666419,0,-0.010873397007632147,10,0.08274804875490824,False,False
2020-11-04,1.122428025666419,0,0.0,0,0.10664550007988986,False,False
2020-11-05,1.122428025666419,0,-0.0044125832796744644,10,0.1278063349701252,False,False
2020-11-06,1.122428025666419,0,0.000257537067101854,10,0.12707606502261784,False,False
2020-11-09,1.122428025666419,0,0.0,1,0.14058453915924365,False,False
2020-11-10,1.1306221132706076,1,0.004910629753645779,10,0.1383300952618934,True,False
2020-11-11,1.1196005542641285,1,0.007348918905304114,10,0.14614735959572678,True,False
2020-11-12,1.119488594208702,0,-0.0006754525381802879,10,0.13447887177644785,False,False
2020-11-13,1.1332627390687389,1,0.003586345831426652,10,0.14942966815577693,True,False
2020-11-16,1.133149412794832,0,-0.001708423011905058,10,0.16297414424759651,False,False
2020-11-17,1.1193175959308386,1,0.003963416208006975,10,0.15604778551496426,True,False
2020-11-18,1.1240203213334692,1,0.003581105229280279,10,0.14162033248423384,True,False
2020-11-19,1.1162968657006849,1,0.004988407058376954,10,0.14590315998575792,True,False
2020-11-20,1.1229681901366126,1,0.001941637850063227,10,0.13754935830938803,True,False
2020-11-23,1.122855893317599,0,-0.0023182547820812084,10,0.14386425641423303,False,False
2020-11-24,1.121011183536084,1,0.0013313027506024256,10,0.1616883791014757,True,False
2020-11-25,1.124129026809788,1,0.006443699186048946,10,0.15934080024814767,True,False
2020-11-27,1.119141391802186,1,0.0029568138828765635,10,0.16198693790673502,True,False
2020-11-30,1.1190294776630059,0,-0.002677031058349222,10,0.1563026709261884,False,False
2020-12-01,1.1212689774378362,1,0.001979150265919749,10,0.1683142690208182,True,False
2020-12-02,1.120962989955716,1,0.0032098485531393273,10,0.17015135472665435,True,False
2020-12-03,1.130581739005032,1,0.0021723063487509185,10,0.1691885137638896,True,False
2020-12-04,1.128256158517631,1,0.001568788843127855,10,0.17849227850015523,True,False
2020-12-07,1.1281433329017792,0,-0.0002178888580029792,10,0.17511148531953902,False,False
2020-12-08,1.1281433329017792,0,-0.0016932786930913047,10,0.17738906426192322,False,False
2020-12-09,1.1276617771807342,1,0.0017653336080818427,10,0.16572111504631443,True,False
2020-12-10,1.1263387298957288,1,0.002788074929656226,10,0.16398214250921153,True,False
2020-12-11,1.1212846186728787,1,0.001554426128131592,10,0.16124929160689044,True,False
2020-12-14,1.1211724902110114,0,0.0004600979274069772,10,0.15495281190812224,False,False
2020-12-15,1.1211724902110114,0,-0.0021414350185924745,10,0.16920426800770536,False,False
2020-12-16,1.1211724902110114,0,-0.0003676927194081081,10,0.16989681469085777,False,False
2020-12-17,1.116574974458655,1,0.002173857153782244,10,0.1750640459125108,True,False
2020-12-18,1.1164633169612093,0,-0.004157302249208783,10,0.16894203804321528,False,False
2020-12-21,1.1164633169612093,0,-0.01053109197341957,10,0.16294592213257986,False,False
2020-12-22,1.1164633169612093,0,-0.001157362101070447,10,0.15944451374356236,False,False
2020-12-23,1.1164633169612093,0,-0.0008610937398167984,10,0.1586893210023929,False,False
2020-12-24,1.1164633169612093,0,-0.0010072879562939008,10,0.16090200058879772,False,False
2020-12-28,1.1142201788100397,1,0.002067993437699478,10,0.1688931261973886,True,False
2020-12-29,1.1158086635819564,1,0.0013437861977751986,10,0.16417696973171678,True,False
2020-12-30,1.1214634753100399,1,0.0017612443972317316,10,0.16358008923512682,True,False
2020-12-31,1.1060907652876943,1,0.0016093755556067179,10,0.16696818274725359,True,False
2021-01-04,1.1059801562111655,0,-0.006692781107671486,10,0.14870214678395471,False,False
2021-01-05,1.1124609607117337,1,0.0014570197986001788,10,0.15400073710128784,True,False
2021-01-06,1.1123497146156625,0,-0.004661113490178792,10,0.15813896543349745,False,False
2021-01-07,1.1123497146156625,0,-0.0010800387458248296,10,0.17281897290832418,False,False
2021-01-08,1.104715658016232,1,0.0017793021118505336,10,0.17699676521627677,True,False
2021-01-11,1.104948972596925,1,0.0027997560461142435,10,0.16688752513198737,True,False
2021-01-12,1.1079206218137752,1,0.0012291713752766499,10,0.16482729609669544,True,False
2021-01-13,1.1040338923427244,1,0.0030829532964985694,10,0.1657875502107824,True,False
2021-01-14,1.1039234889534901,0,2.4611834933985223e-05,10,0.15949924571010962,False,False
2021-01-15,1.112446082204108,1,0.0005593282350197625,10,0.14870953484000138,True,False
2021-01-19,1.127735428081291,1,0.0008504948782437794,10,0.15543289310713085,True,False
2021-01-20,1.1287631674008467,1,0.0017348237921682498,10,0.16894687775558512,True,False
2021-01-21,1.1286502910841065,0,0.00038507875940183565,10,0.16783090574162013,False,False
2021-01-22,1.1329790727811389,1,0.0013887063597767479,10,0.16156029844594352,True,False
2021-01-25,1.131209391622524,1,0.0012858834497891714,10,0.1641313680589286,True,False
2021-01-26,1.1310962706833618,0,-0.0007922098229128594,10,0.16039768362085152,False,False
2021-01-27,1.1310962706833618,0,-0.008952221766218927,10,0.1302902593403195,False,False
2021-01-28,1.1310962706833618,0,-0.002589979381008689,10,0.13833757856510234,False,False
2021-01-29,1.1310962706833618,0,-0.0035929686713326524,10,0.11394017440308499,False,False
2021-02-01,1.1310962706833618,0,-0.0038107381694336695,10,0.13076941427812852,False,False
2021-02-02,1.131872216145295,1,0.004564380699322257,10,0.14506371948161578,True,False
2021-02-03,1.1446641976134366,1,0.003132491463741971,10,0.14418211589074748,True,False
2021-02-04,1.1491604910197808,1,0.0051423408759490915,10,0.15516894626746053,True,False
2021-02-05,1.1574298234569027,1,0.005088308291340926,10,0.15777407518512315,True,False
2021-02-08,1.1566589798325508,1,0.0019005313400426438,10,0.16413767405008423,True,False
2021-02-09,1.1561551855930616,1,0.000529718653137845,10,0.1614438917631424,True,False
2021-02-10,1.15802073237827,1,0.0012414745120400638,10,0.15909884524665616,True,False
2021-02-11,1.1637271143834678,1,0.0010173551833650763,10,0.15910099166755165,True,False
2021-02-12,1.1627186419417659,1,0.0027753663111934833,10,0.16304791372558727,True,False
2021-02-16,1.1629854127551242,1,0.0012140323127637132,10,0.16022813136751943,True,False
2021-02-17,1.1580254223705229,1,0.0019537457689208894,10,0.15855582818280134,True,False
2021-02-18,1.1579096198282859,0,0.0004670385206916983,10,0.15174282583371035,False,False
2021-02-19,1.1579096198282859,0,0.00016664175312177675,10,0.14789100059458285,False,False
2021-02-22,1.1579096198282859,0,-0.0011201008432886184,10,0.13728206125133435,False,False
2021-02-23,1.1579096198282859,0,-0.011008531204365114,10,0.13693524466691137,False,False
2021-02-24,1.129554059691435,1,0.004029094187238602,10,0.14772946560601322,True,False
2021-02-25,1.129441104285466,0,-0.003114672668239571,10,0.1185418199326126,False,False
2021-02-26,1.129441104285466,0,-0.0019313721506905245,10,0.11119723082207983,False,False
2021-03-01,1.129441104285466,0,-0.00496387984990454,4,0.1362815741828154,False,False
2021-03-02,1.129441104285466,0,-0.0006815519411928151,10,0.12568884859603893,False,False
2021-03-03,1.1152657355354483,1,0.005900145532663092,10,0.10918378811630379,True,False
2021-03-04,1.1151542089618947,0,-0.008176254921869486,10,0.09409917588441731,False,False
2021-03-05,1.1151542089618947,0,0.0,2,0.11268657067435243,False,False
2021-03-08,1.1308501725484872,1,0.0039035277318249404,10,0.1057272661219957,True,False
2021-03-09,1.1307370875312324,0,-0.006334778935600009,6,0.11995722182833266,False,False
2021-03-10,1.1420302871492074,1,0.001934272631711309,10,0.12533558960893423,True,False
2021-03-11,1.1419160841204925,0,-0.0024545045301367805,10,0.13513590438231943,False,False
2021-03-12,1.1485909307993483,1,0.0018762546576428286,10,0.13511994369950553,True,False
2021-03-15,1.1471412202565308,1,0.004748074464277785,10,0.14029225117749114,True,False
2021-03-16,1.151046207926723,1,0.0020578035747274015,10,0.13729322670124597,True,False
2021-03-17,1.1341760342311225,1,0.0017622877502153854,10,0.13960734140405193,True,False
2021-03-18,1.1320752725594243,1,0.001954267633248197,10,0.12162264735373482,True,False
2021-03-19,1.1319620650321685,0,-0.0034853954889965343,10,0.11822554327151776,False,False
2021-03-22,1.1319620650321685,0,0.00048583821290622,10,0.12576225835461738,False,False
2021-03-23,1.1319620650321685,0,-0.0004084294530758648,10,0.11569900346092035,False,False
2021-03-24,1.1319620650321685,0,-0.00021281990341677216,10,0.10892460938499436,False,False
2021-03-25,1.1499432702538661,1,0.0007141802824652821,10,0.11398389568655977,True,False
2021-03-26,1.149362215181999,1,0.0022666779167459516,10,0.13061047883326754,True,False
2021-03-29,1.1463087266456762,1,0.0005428292074723728,10,0.12842975312406474,True,False
2021-03-30,1.1461940957730117,0,-0.001410645058059945,10,0.12390859664956773,False,False
2021-03-31,1.1583897935808598,1,0.0019070527553884276,10,0.12695423849678125,True,False
2021-04-01,1.1582739546015017,0,-0.0008461468733804267,10,0.13762682233950876,False,False
2021-04-05,1.1574737329408054,1,0.0026186698043350275,10,0.15232545158753885,True,False
2021-04-06,1.1573579855675113,0,-0.0035109875702525883,10,0.15002617719903857,False,False
2021-04-07,1.1573579855675113,0,-0.0015009611340328632,10,0.14970525739912138,False,False
2021-04-08,1.1656247550157839,1,0.0013074792756190945,10,0.15350810828555347,True,False
2021-04-09,1.1655081925402824,0,0.00048633283327026433,10,0.16020654202885512,False,False
2021-04-12,1.1655081925402824,0,-0.002627437006246591,10,0.15881588499509317,False,False
2021-04-13,1.1655081925402824,0,-0.0016330573194306198,10,0.160469331535314,False,False
2021-04-14,1.1655081925402824,0,-0.002384631101866841,10,0.15464248600274877,False,False
2021-04-15,1.1655081925402824,0,-0.00034515566882440394,10,0.16516779153440905,False,False
2021-04-16,1.1655081925402824,0,5.206019123242811e-05,10,0.16722395458745,False,False
2021-04-19,1.1568275838381925,1,0.002370537504411363,10,0.15973377337706254,True,False
2021-04-20,1.1677220172597422,1,0.0008475002591972647,10,0.149580625629499,True,False
2021-04-21,1.1570081252738385,1,0.0009858708808436311,10,0.15879910978239836,True,False
2021-04-22,1.1694854295494457,1,0.0010008935472185954,10,0.14658576327464012,True,False
2021-04-23,1.1693684810064908,0,-0.0005371225249754197,10,0.15734092540910433,False,False
2021-04-26,1.1693684810064908,0,0.00037658438419994054,10,0.15803926035037322,False,False
2021-04-27,1.1693684810064908,0,-0.004586424717273996,10,0.1561294725598013,False,False
2021-04-28,1.176679321341385,1,0.001065151741843806,10,0.15410075442735435,True,False
2021-04-29,1.1689224616634486,1,0.0023098242422827653,10,0.15977540776563184,True,False
2021-04-30,1.1714404880452312,1,0.0050238683541548035,10,0.15058048766353677,True,False
2021-05-03,1.1641913458642308,1,0.0021176450629646127,10,0.15145707254752863,True,False
2021-05-04,1.1640749267296444,0,-0.0030396945270712017,10,0.14281830022137315,False,False
2021-05-05,1.1640749267296444,0,-0.0009832249788283675,10,0.14168229475772007,False,False
2021-05-06,1.1723988381686423,1,0.0008731302989548162,10,0.14925658896767538,True,False
2021-05-07,1.1722815982848254,0,-0.00014827868359734708,10,0.15605121103454667,False,False
2021-05-10,1.1616560456393845,1,0.0018592855650084949,10,0.14305914429433567,True,False
2021-05-11,1.1615398800348207,0,-0.0017059819387967856,10,0.13135676059420717,False,False
2021-05-12,1.1615398800348207,0,-0.0025689380915673078,10,0.10602375845250152,False,False
2021-05-13,1.1615398800348207,0,-0.005074402236090503,10,0.11789478337336536,False,False
2021-05-14,1.1615398800348207,0,-0.0018607230175137878,10,0.13359050325128352,False,False
2021-05-17,1.1615398800348207,0,-0.0034256397513154012,10,0.1292421095035357,False,False
2021-05-18,1.1615398800348207,0,-0.003432177520080781,10,0.11815821044746098,False,False
2021-05-19,1.1738514097614217,1,0.004560908013487482,6,0.11392921098381627,True,False
2021-05-20,1.1737340246204455,0,0.0,2,0.12455591917276192,False,False
2021-05-21,1.1737340246204455,0,-0.005210711328965089,10,0.12231888822264633,False,False
2021-05-24,1.1737340246204455,0,0.0001033436960599765,10,0.13240197727526556,False,False
2021-05-25,1.1759435811676375,1,0.0036626039635708095,10,0.1285556984809586,True,False
2021-05-26,1.1765603857440776,1,0.0013338189692272628,10,0.12946453365299862,True,False
2021-05-27,1.178663195796831,1,0.0013414217362770486,10,0.12868363595301607,True,False
2021-05-28,1.1776247440971621,1,0.0008302819054308408,10,0.12938833911147826,True,False
2021-06-01,1.1794750101447158,1,0.0031391498331657885,10,0.12708007251004344,True,False
2021-06-02,1.1750896209851724,1,0.0015262632791554153,10,0.12752981449066625,True,False
2021-06-03,1.1857877431920911,1,0.0005999108528137676,10,0.12207018661670342,True,False
2021-06-04,1.185669164417772,0,4.692350138046919e-06,10,0.13100131075834806,False,False
2021-06-07,1.185803168323014,1,0.0022218456360643124,10,0.1285628256574791,True,False
2021-06-08,1.1840326538665786,1,0.0014581168989859171,10,0.12747907059055572,True,False
2021-06-09,1.183914250601192,0,0.00026709991368507603,10,0.12450499331094761,False,False
2021-06-10,1.1857505765339145,1,0.0005592318214898917,10,0.12845892937196657,True,False
2021-06-11,1.1856320014762611,0,-1.3091981243729123e-05,10,0.1290586023102436,False,False
2021-06-14,1.1833368882541995,1,0.0016133914909010727,10,0.13035819513703975,True,False
2021-06-15,1.1832185545653742,0,-0.0001622334928082836,10,0.12708439151901968,False,False
2021-06-16,1.1832185545653742,0,-0.0010144706092003908,10,0.11966868852271378,False,False
2021-06-17,1.1832185545653742,0,-0.0013594868946634974,10,0.11816043710100362,False,False
2021-06-18,1.1832185545653742,0,-8.08310551887459e-06,10,0.10208731045230203,False,False
2021-06-21,1.1832185545653742,0,-0.0023451627488555006,10,0.11685002999607082,False,False
2021-06-22,1.1816733549801075,1,0.0007577392001188344,10,0.12158878166742706,True,False
2021-06-23,1.1815551876446095,0,6.538285618464811e-05,10,0.11897541560672571,False,False
2021-06-24,1.1856259713994153,1,0.0005146503389816814,10,0.12415470630805961,True,False
2021-06-25,1.1880136428889412,1,0.0017158419821628357,10,0.126779830704281,True,False
2021-06-28,1.1886529414974665,1,0.0019971181118299875,10,0.1275848033572214,True,False
2021-06-29,1.1885340762033167,0,-0.00028506947378081904,10,0.1267273563118906,False,False
2021-06-30,1.1885340762033167,0,0.00039323816454626124,10,0.12627274700649588,False,False
2021-07-01,1.1885340762033167,0,-0.001693918709587905,10,0.13109114754133108,False,False
2021-07-02,1.1885340762033167,0,0.0002823033332544966,10,0.13824284894446068,False,False
2021-07-06,1.1885340762033167,0,-0.00031290310687808186,10,0.13465073685925022,False,False
2021-07-07,1.1786922311414478,1,0.003086195315590867,10,0.13706110301018767,True,False
2021-07-08,1.1785743619183338,0,-0.003783606785651994,10,0.12621253722847797,False,False
2021-07-09,1.1785743619183338,0,-0.004705472885881879,10,0.13661917162630932,False,False
2021-07-12,1.174432322454624,1,0.0008750349473908514,10,0.13893822371818773,True,False
2021-07-13,1.1761834352593188,1,0.0024559584872776872,10,0.13334919702921885,True,False
2021-07-14,1.1721593560815151,1,0.0017282731107196802,10,0.13340307910103072,True,False
2021-07-15,1.162929054323777,1,0.002385186629102609,10,0.12800588370678181,True,False
2021-07-16,1.1456269277884,1,0.0007598402726586073,10,0.11767141186812315,True,False
2021-07-19,1.1455123650956212,0,-0.0036747638365790536,10,0.09983094362011671,False,False
2021-07-20,1.1455123650956212,0,-0.005067791296081925,10,0.11418448246849948,False,False
2021-07-21,1.1455123650956212,0,0.000138144123163908,10,0.1216934755496187,False,False
2021-07-22,1.1571215270004456,1,0.0008103074283209111,10,0.12260283122533581,True,False
2021-07-23,1.1570058148477456,0,0.0003658309663335579,10,0.1325667581710355,False,False
2021-07-26,1.1516055548474735,1,0.0025803294926535435,10,0.13383010405087617,True,False
2021-07-27,1.1514903942919887,0,-0.000312353509120733,10,0.12722933927663352,False,False
2021-07-28,1.1514903942919887,0,-0.0019769980856331414,10,0.12538468949756107,False,False
2021-07-29,1.1457699662956369,1,0.0017352496609349898,10,0.12872055444394076,True,False
2021-07-30,1.1456553892990073,0,-0.0016657222254345071,10,0.12191500704558912,False,False
2021-08-02,1.1548225997670978,1,0.001881324935356954,10,0.1182251135267289,True,False
2021-08-03,1.154707117507121,0,-0.0013266254218375017,10,0.12592147084886393,False,False
2021-08-04,1.1618800715496995,1,0.0010345926014283969,10,0.11902084257659781,True,False
2021-08-05,1.1637985948427634,1,0.0011840537957009012,10,0.12462462892705008,True,False
2021-08-06,1.1628513480027596,1,0.0022704210036257775,10,0.12501112768541556,True,False
2021-08-09,1.1627350628679594,0,-0.00023169913044496226,10,0.12262478367082226,False,False
2021-08-10,1.165504125268712,1,0.0033902729447896187,10,0.12257095473753968,True,False
2021-08-11,1.1689918529513035,1,0.0011997632689154437,10,0.12391094516835888,True,False
2021-08-12,1.1688749537660084,0,-0.0013506716303585797,10,0.1257202945984097,False,False
2021-08-13,1.1715068748111455,1,0.001670576508650079,10,0.12618348556104997,True,False
2021-08-16,1.1713897241236644,0,-3.023754392135203e-05,10,0.12707310239481884,False,False
2021-08-17,1.1713897241236644,0,-0.003236749474935774,10,0.11802733633035954,False,False
2021-08-18,1.173085030493416,1,0.002445077556591002,10,0.10417572921864765,True,False
2021-08-19,1.1823824096409763,1,0.0007963775189500311,10,0.10431415434476336,True,False
2021-08-20,1.1927376247320176,1,0.0014583700922093713,10,0.1115533287809672,True,False
2021-08-23,1.1926183509695445,0,-0.001166893610843367,10,0.11982324753727273,False,False
2021-08-24,1.194998529832872,1,0.0019550224848875254,10,0.12017767223263251,True,False
2021-08-25,1.1948790299798888,0,-0.0009411977169361485,10,0.12109116060145751,False,False
2021-08-26,1.1948790299798888,0,-0.0009951983227940886,10,0.11314581881628805,False,False
2021-08-27,1.1948790299798888,0,-0.0036817877080619786,10,0.1216993637384411,False,False
